Files already downloaded and verified
Files already downloaded and verified
Epoch: 24, Iteration:   400 loss: 0.089
Epoch: 24, Iteration:   420 loss: 0.099
Epoch: 24, Iteration:   440 loss: 0.085
Epoch: 24, Iteration:   460 loss: 0.089
Epoch: 24, Iteration:   480 loss: 0.100
Epoch: 24, Iteration:   500 loss: 0.099
Epoch: 24, Iteration:   520 loss: 0.096
Epoch: 24, Iteration:   540 loss: 0.099
Epoch: 24, Iteration:   560 loss: 0.094
Epoch: 24, Iteration:   580 loss: 0.084
Epoch: 24, Iteration:   600 loss: 0.103
Epoch: 24, Iteration:   620 loss: 0.099
Epoch: 24, Iteration:   640 loss: 0.086
Epoch: 24, Iteration:   660 loss: 0.119
Epoch: 24, Iteration:   680 loss: 0.088
Epoch: 24, Iteration:   700 loss: 0.078
Epoch: 24, Iteration:   720 loss: 0.091
Epoch: 24, Iteration:   740 loss: 0.077
Epoch: 24, Iteration:   760 loss: 0.084
Epoch: 24, Iteration:   780 loss: 0.082
Loss: 1.659
Accuracy of the network on the 10000 test images: 64 %
Accuracy of plane : 69 %
Accuracy of   car : 72 %
Accuracy of  bird : 56 %
Accuracy of   cat : 52 %
Accuracy of  deer : 58 %
Accuracy of   dog : 47 %
Accuracy of  frog : 67 %
Accuracy of horse : 79 %
Accuracy of  ship : 77 %
Accuracy of truck : 67 %
Finished Training
