Files already downloaded and verified
Files already downloaded and verified
Epoch: 8, Iteration:   420 loss: 1.010
Epoch: 8, Iteration:   440 loss: 1.060
Epoch: 8, Iteration:   460 loss: 0.934
Epoch: 8, Iteration:   480 loss: 1.023
Epoch: 8, Iteration:   500 loss: 1.037
Epoch: 8, Iteration:   520 loss: 1.014
Epoch: 8, Iteration:   540 loss: 1.051
Epoch: 8, Iteration:   560 loss: 1.022
Epoch: 8, Iteration:   580 loss: 0.968
Epoch: 8, Iteration:   600 loss: 0.951
Epoch: 8, Iteration:   620 loss: 0.949
Epoch: 8, Iteration:   640 loss: 0.975
Epoch: 8, Iteration:   660 loss: 1.012
Epoch: 8, Iteration:   680 loss: 1.053
Epoch: 8, Iteration:   700 loss: 1.020
Epoch: 8, Iteration:   720 loss: 0.922
Epoch: 8, Iteration:   740 loss: 0.933
Epoch: 8, Iteration:   760 loss: 1.040
Epoch: 8, Iteration:   780 loss: 0.980
Loss: 1.152
Accuracy of the network on the 10000 test images: 58 %
Accuracy of plane : 75 %
Accuracy of   car : 70 %
Accuracy of  bird : 48 %
Accuracy of   cat : 61 %
Accuracy of  deer : 27 %
Accuracy of   dog : 45 %
Accuracy of  frog : 78 %
Accuracy of horse : 51 %
Accuracy of  ship : 75 %
Accuracy of truck : 55 %
Epoch: 9, Iteration:     0 loss: 0.045
Epoch: 9, Iteration:    20 loss: 0.865
Epoch: 9, Iteration:    40 loss: 0.844
Epoch: 9, Iteration:    60 loss: 0.852
Epoch: 9, Iteration:    80 loss: 0.942
Epoch: 9, Iteration:   100 loss: 0.909
Epoch: 9, Iteration:   120 loss: 0.886
Epoch: 9, Iteration:   140 loss: 0.832
Epoch: 9, Iteration:   160 loss: 0.902
Epoch: 9, Iteration:   180 loss: 0.922
Epoch: 9, Iteration:   200 loss: 0.895
Epoch: 9, Iteration:   220 loss: 0.810
Epoch: 9, Iteration:   240 loss: 0.839
Epoch: 9, Iteration:   260 loss: 0.826
Epoch: 9, Iteration:   280 loss: 0.883
Epoch: 9, Iteration:   300 loss: 0.924
Epoch: 9, Iteration:   320 loss: 0.946
Epoch: 9, Iteration:   340 loss: 0.910
Epoch: 9, Iteration:   360 loss: 0.874
Epoch: 9, Iteration:   380 loss: 0.874
Epoch: 9, Iteration:   400 loss: 0.855
Epoch: 9, Iteration:   420 loss: 0.898
Epoch: 9, Iteration:   440 loss: 0.906
Epoch: 9, Iteration:   460 loss: 1.018
Epoch: 9, Iteration:   480 loss: 0.906
Epoch: 9, Iteration:   500 loss: 0.929
Epoch: 9, Iteration:   520 loss: 0.883
Epoch: 9, Iteration:   540 loss: 0.934
Epoch: 9, Iteration:   560 loss: 0.911
Epoch: 9, Iteration:   580 loss: 0.932
Epoch: 9, Iteration:   600 loss: 0.940
Epoch: 9, Iteration:   620 loss: 0.944
Epoch: 9, Iteration:   640 loss: 0.965
Epoch: 9, Iteration:   660 loss: 0.913
Epoch: 9, Iteration:   680 loss: 0.875
Epoch: 9, Iteration:   700 loss: 0.960
Epoch: 9, Iteration:   720 loss: 0.974
Epoch: 9, Iteration:   740 loss: 0.974
Epoch: 9, Iteration:   760 loss: 0.950
Epoch: 9, Iteration:   780 loss: 0.913
Loss: 1.127
Accuracy of the network on the 10000 test images: 59 %
Accuracy of plane : 75 %
Accuracy of   car : 74 %
Accuracy of  bird : 37 %
Accuracy of   cat : 30 %
Accuracy of  deer : 58 %
Accuracy of   dog : 55 %
Accuracy of  frog : 69 %
Accuracy of horse : 76 %
Accuracy of  ship : 63 %
Accuracy of truck : 70 %
Epoch: 10, Iteration:     0 loss: 0.039
Epoch: 10, Iteration:    20 loss: 0.856
Epoch: 10, Iteration:    40 loss: 0.841
Epoch: 10, Iteration:    60 loss: 0.838
Epoch: 10, Iteration:    80 loss: 0.766
Epoch: 10, Iteration:   100 loss: 0.770
Epoch: 10, Iteration:   120 loss: 0.787
Epoch: 10, Iteration:   140 loss: 0.824
Epoch: 10, Iteration:   160 loss: 0.810
Epoch: 10, Iteration:   180 loss: 0.803
Epoch: 10, Iteration:   200 loss: 0.775
Epoch: 10, Iteration:   220 loss: 0.739
Epoch: 10, Iteration:   240 loss: 0.777
Epoch: 10, Iteration:   260 loss: 0.791
Epoch: 10, Iteration:   280 loss: 0.843
Epoch: 10, Iteration:   300 loss: 0.813
Epoch: 10, Iteration:   320 loss: 0.860
Epoch: 10, Iteration:   340 loss: 0.844
Epoch: 10, Iteration:   360 loss: 0.863
Epoch: 10, Iteration:   380 loss: 0.786
Epoch: 10, Iteration:   400 loss: 0.731
Epoch: 10, Iteration:   420 loss: 0.784
Epoch: 10, Iteration:   440 loss: 0.814
Epoch: 10, Iteration:   460 loss: 0.865
Epoch: 10, Iteration:   480 loss: 0.786
Epoch: 10, Iteration:   500 loss: 0.753
Epoch: 10, Iteration:   520 loss: 0.775
Epoch: 10, Iteration:   540 loss: 0.681
Epoch: 10, Iteration:   560 loss: 0.706
Epoch: 10, Iteration:   580 loss: 0.685
Epoch: 10, Iteration:   600 loss: 0.679
Epoch: 10, Iteration:   620 loss: 0.785
Epoch: 10, Iteration:   640 loss: 0.799
Epoch: 10, Iteration:   660 loss: 0.740
Epoch: 10, Iteration:   680 loss: 0.756
Epoch: 10, Iteration:   700 loss: 0.737
Epoch: 10, Iteration:   720 loss: 0.736
Epoch: 10, Iteration:   740 loss: 0.762
Epoch: 10, Iteration:   760 loss: 0.747
Epoch: 10, Iteration:   780 loss: 0.800
Loss: 1.513
Accuracy of the network on the 10000 test images: 53 %
Accuracy of plane : 69 %
Accuracy of   car : 40 %
Accuracy of  bird : 18 %
Accuracy of   cat : 57 %
