Files already downloaded and verified
Files already downloaded and verified
Epoch: 24, Iteration:   300 loss: 0.599
Epoch: 24, Iteration:   320 loss: 0.544
Epoch: 24, Iteration:   340 loss: 0.593
Epoch: 24, Iteration:   360 loss: 0.628
Epoch: 24, Iteration:   380 loss: 0.552
Epoch: 24, Iteration:   400 loss: 0.567
Epoch: 24, Iteration:   420 loss: 0.481
Epoch: 24, Iteration:   440 loss: 0.559
Epoch: 24, Iteration:   460 loss: 0.577
Epoch: 24, Iteration:   480 loss: 0.567
Epoch: 24, Iteration:   500 loss: 0.555
Epoch: 24, Iteration:   520 loss: 0.573
Epoch: 24, Iteration:   540 loss: 0.543
Epoch: 24, Iteration:   560 loss: 0.563
Epoch: 24, Iteration:   580 loss: 0.526
Epoch: 24, Iteration:   600 loss: 0.607
Epoch: 24, Iteration:   620 loss: 0.510
Epoch: 24, Iteration:   640 loss: 0.504
Epoch: 24, Iteration:   660 loss: 0.580
Epoch: 24, Iteration:   680 loss: 0.574
Epoch: 24, Iteration:   700 loss: 0.560
Epoch: 24, Iteration:   720 loss: 0.549
Epoch: 24, Iteration:   740 loss: 0.542
Epoch: 24, Iteration:   760 loss: 0.546
Epoch: 24, Iteration:   780 loss: 0.473
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Finished Training
